Date,Aircraft Type,Aircraft Registration,Route of Flight From,Route of Flight Via,Route of Flight To,Duration of Flight,PIC,SIC,Cross Country,Dual Received,Solo,Part 121,Part 135,Day T-O,Day Ldg,Night T-O,Night Ldg,Approaches Instrument,Approaches Non-Instrument,Night,Actual Instrument,Simulated Instrument,Flight Simulator
2019-10-04,E170,N213JQ,KCLE,,KBOS,1:35,,1:35,1:35,,,,,1,1,,,,,,,,
2019-10-04,E170,N213JQ,KBOS,,KORD,2:50,,2:50,2:50,,,,,1,1,,,,,,,,
2019-10-16,E170,N636RW,KORD,,KOMA,1:27,,1:27,1:27,,,,,1,1,,,,,,,,
2019-10-16,E170,N742YX,KOMA,,KEWR,4:15,,4:15,4:15,,,,,1,,,1,,,0:25,,,
2019-10-16,E170,N742YX,KEWR,,KIND,2:01,,2:01,2:01,,,,,,,1,1,,,2:01,,,
2019-10-17,E170,N650RW,KIND,,KIAH,2:32,,2:32,2:32,,,,,1,1,,,,,,,,
2019-10-17,E170,N650RW,KIAH,,KCLE,2:57,,2:57,2:57,,,,,1,1,,,,,,,,
2019-10-17,E170,N650RW,KCLE,,KORD,1:23,,1:23,1:23,,,,,1,1,,,,,,,,
2019-10-24,E170,N639RW,KORD,,KMCI,1:44,,1:44,1:44,,,,,1,1,,,,,,,,
2019-10-24,E170,N639RW,KMCI,,KEWR,2:22,,2:22,2:22,,,,,1,1,,,,,,,,
2019-10-24,E170,N641RW,KEWR,,KMSP,3:31,,3:31,3:31,,,,,,,1,1,,,3:31,,,
2019-10-25,E170,N651RW,KMSP,,KEWR,2:21,,2:21,2:21,,,,,1,1,,,,,,,,
2019-10-25,E170,N651RW,KEWR,,KDTW,1:55,,1:55,1:55,,,,,1,,,1,,,0:40,,,
2019-10-25,E170,N651RW,KDTW,,KORD,1:20,,1:20,1:20,,,,,,,1,1,,,1:20,,,
2019-10-28,E170,N742YX,KORD,,KSLC,3:52,,3:52,3:52,,,,,1,1,,,,,,,,
2019-10-28,E170,N742YX,KSLC,,KORD,2:49,,2:49,2:49,,,,,1,,,1,,,2:08,,,
2019-10-31,E170,N633RW,KORD,,KDCA,2:26,,2:26,2:26,,,,,1,1,,,,,,,,
2019-10-31,E170,N750YX,KDCA,,KEWR,1:25,,1:25,1:25,,,,,1,1,,,,,,,,
2019-10-31,E170,N857RW,KCHS,,KORD,2:11,,2:11,2:11,,,,,1,,,1,,,1:15,,,
2019-11-06,E170,N724YX,KORD,,KTUS,3:46,,3:46,3:46,,,,,1,1,,,,,,,,
2019-11-06,E170,N724YX,KTUS,,KORD,3:07,,3:07,3:07,,,,,1,1,,,,,,,,
2019-11-07,E170,N632RW,KORD,,CYYC,4:21,,4:21,4:21,,,,,1,1,,,,,,,,
2019-11-07,E170,N632RW,CYYC,,KORD,3:11,,3:11,3:11,,,,,1,,,1,,,1:58,,,
2019-11-08,E170,N864RW,KORD,,CYYC,4:08,,4:08,4:08,,,,,1,1,,,,,,,,
2019-11-08,E170,N864RW,CYYC,,KORD,3:14,,3:14,3:14,,,,,1,,,1,,,1:54,,,
2019-11-10,E170,N640RW,KORD,,KATL,1:52,,1:52,1:52,,,,,,,1,1,,,1:52,,,
2019-11-11,E170,N640RW,KATL,,KORD,2:03,,2:03,2:03,,,,,,,1,1,,,2:03,,,
2019-11-13,E170,N736YX,KORD,,KCLT,1:46,,1:46,1:46,,,,,1,1,,,,,,,,
2019-11-13,E170,N736YX,KCLT,,KORD,2:10,,2:10,2:10,,,,,1,1,,,,,,,,
2019-11-13,E170,N979RP,KORD,,KBTV,1:58,,1:58,1:58,,,,,1,,,1,,,0:15,,,
2019-11-14,E170,N979RP,KBTV,,KEWR,1:23,,1:23,1:23,,,,,,1,1,,,,0:53,,,
2019-11-14,E170,N979RP,KEWR,,KROC,1:21,,1:21,1:21,,,,,1,1,,,,,,,,
2019-11-14,E170,N979RP,KROC,,KORD,1:48,,1:48,1:48,,,,,1,1,,,,,,,,
2019-11-15,E170,N741YX,KORD,,KSLC,3:18,,3:18,3:18,,,,,1,1,,,,,,,,
2019-11-15,E170,N741YX,KSLC,,KORD,3:20,,3:20,3:20,,,,,1,,,1,,,2:41,,,
2019-11-19,E170,N747YX,KORD,,KSLC,3:28,,3:28,3:28,,,,,1,1,,,,,,,,
2019-11-19,E170,N747YX,KSLC,,KORD,3:00,,3:00,3:00,,,,,1,,,1,,,2:23,,,
2019-11-21,E170,N648RW,KORD,,KTUS,4:08,,4:08,4:08,,,,,1,1,,,,,,,,
2019-11-21,E170,N648RW,KTUS,,KORD,3:06,,3:06,3:06,,,,,1,1,,,,,,,,
2019-11-22,E170,N635RW,KORD,,CYYC,3:37,,3:37,3:37,,,,,1,1,,,,,,,,
2019-11-22,E170,N635RW,CYYC,,KORD,3:18,,3:18,3:18,,,,,1,,,1,,,2:10,,,
2019-11-27,E170,N863RW,KORD,,CYYC,4:15,,4:15,4:15,,,,,1,1,,,,,,,,
2019-11-27,E170,N863RW,CYYC,,KORD,3:39,,3:39,3:39,,,,,1,,,1,,,2:36,,,
2019-11-30,E170,N648RW,KORD,,KTUS,4:03,,4:03,4:03,,,,,1,1,,,,,,,,
2019-11-30,E170,N648RW,KTUS,,KORD,3:03,,3:03,3:03,,,,,1,1,,,,,,,,
2019-12-02,E170,N207JQ,KORD,,KBOS,2:54,,2:54,2:54,,,,,,1,1,,,,0:48,,,
2019-12-02,E170,N867RW,KBOS,,KORD,2:22,,2:22,2:22,,,,,1,1,,,,,,,,
2019-12-06,E170,N244JQ,KORD,,KBOS,2:29,,2:29,2:29,,,,,,,1,1,,,2:29,,,
2019-12-07,E170,N867RW,KBOS,,KORD,2:38,,2:38,2:38,,,,,,,1,1,,,2:38,,,
2019-12-08,E170,N850RW,KORD,,KBOS,2:06,,2:06,2:06,,,,,1,,,1,,,1:34,,,
2019-12-08,E170,N850RW,KBOS,,KORD,2:49,,2:49,2:49,,,,,,,1,1,,,2:49,,,
2019-12-09,E170,N243JQ,KORD,,KBOS,2:55,,2:55,2:55,,,,,,,1,1,,,2:55,,,
2019-12-09,E170,N243JQ,KBOS,,KORD,2:49,,2:49,2:49,,,,,,,1,1,,,2:49,,,
2019-12-10,E170,N235JQ,KORD,,KBOS,2:48,,2:48,2:48,,,,,1,,,1,,,2:44,,,
2019-12-11,E170,N868RW,KBOS,,KORD,2:51,,2:51,2:51,,,,,,,1,1,,,2:51,,,
2019-12-13,E170,N868RW,KORD,,KBOS,2:19,,2:19,2:19,,,,,,1,1,,,,,,,
2019-12-13,E170,N868RW,KBOS,,KORD,2:39,,2:39,2:39,,,,,1,1,,,,,0:55,,,
2019-12-19,E170,N855RW,KORD,,KLGA,2:20,,2:20,2:20,,,,,1,,,1,,,2:00,,,
2019-12-19,E170,N855RW,KLGA,,KORD,2:26,,2:26,2:26,,,,,,,1,1,,,2:26,,,
2019-12-20,E170,N815MD,KORD,,KBOS,2:15,,2:15,2:15,,,,,1,1,,,,,,,,
2019-12-20,E170,N815MD,KBOS,,KLGA,1:19,,1:19,1:19,,,,,1,,,1,,,0:55,,,
2019-12-20,E170,N213JQ,KLGA,,KORD,2:42,,2:42,2:42,,,,,,,1,1,,,2:42,,,
2019-12-24,E170,N642RW,KORD,,CYYC,3:38,,3:38,3:38,,,,,1,,,1,,,1:30,,,
2019-12-24,E170,N642RW,CYYC,,KORD,3:36,,3:36,3:36,,,,,,,1,1,,,3:36,,,
2019-12-26,E170,N744YX,KORD,,CYYC,3:42,,3:42,3:42,,,,,1,1,,,,,,,,
2019-12-26,E170,N744YX,CYYC,,KORD,3:19,,3:19,3:19,,,,,1,,,1,,,0:12,,,
2019-12-27,E170,N744YX,KORD,,CYYC,3:39,,3:39,3:39,,,,,1,1,,,,,,,,
2019-12-27,E170,N744YX,CYYC,,KORD,3:20,,3:20,3:20,,,,,1,,,1,,,0:12,,,
2020-01-06,E170,N654RW,KORD,,KLGA,2:08,,2:08,2:08,,,,,1,1,,,,,,,,
2020-01-06,E170,N654RW,KLGA,,KORD,2:58,,2:58,2:58,,,,,1,1,,,,,,,,
2020-01-07,E170,N979RP,KORD,,KRDU,1:58,,1:58,1:58,,,,,1,1,,,,,,,,
2020-01-07,E170,N979RP,KRDU,,KORD,2:36,,2:36,2:36,,,,,1,1,,,,,,,,
2020-01-07,E170,N979RP,KORD,,KFAR,2:01,,2:01,2:01,,,,,1,,,1,,,0:42,,,
2020-01-08,E170,N861RW,KFAR,,KORD,2:06,,2:06,2:06,,,,,,1,1,,,,1:39,,,
2020-01-08,E170,N861RW,KORD,,KLGA,2:20,,2:20,2:20,,,,,1,1,,,,,,,,
2020-01-08,E170,N861RW,KLGA,,KORD,2:28,,2:28,2:28,,,,,1,1,,,,,,,,
2020-01-09,E170,N647RW,KORD,,KLGA,2:06,,2:06,2:06,,,,,1,,,1,,,1:34,,,
2020-01-09,E170,N647RW,KLGA,,KORD,2:39,,2:39,2:39,,,,,,,1,1,,,2:39,,,
2020-01-10,E170,N651RW,KORD,,KLGA,2:14,,2:14,2:14,,,,,1,,,1,,,1:43,,,
2020-01-11,E170,N651RW,KLGA,,KORD,2:44,,2:44,2:44,,,,,,,1,1,,,2:44,,,
2020-01-15,E170,N240JQ,KORD,,KBOS,2:30,,2:30,2:30,,,,,1,1,,,,,,,,
2020-01-15,E170,N240JQ,KBOS,,KORD,3:05,,3:05,3:05,,,,,,,1,1,,,3:05,,,
2020-01-15,E170,N240JQ,KORD,,KBOS,2:15,,2:15,2:15,,,,,,,1,1,,,2:15,,,
2020-01-16,E170,N874RW,KBOS,,KRIC,1:48,,1:48,1:48,,,,,1,1,,,,,,,,
2020-01-16,E170,N874RW,KRIC,,KBOS,1:54,,1:54,1:54,,,,,,,1,1,,,1:54,,,
2020-01-16,E170,N201JQ,KBOS,,KORD,2:54,,2:54,2:54,,,,,,,1,1,,,2:54,,,
2020-01-20,E170,N639RW,KORD,,KRDU,2:09,,2:09,2:09,,,,,1,1,,,,,,,,
2020-01-20,E170,N639RW,KRDU,,KORD,2:28,,2:28,2:28,,,,,1,1,,,,,,,,
2020-01-20,E170,N639RW,KORD,,KFAR,2:10,,2:10,2:10,,,,,1,,,1,,,0:41,,,
2020-01-21,E170,N653RW,KFAR,,KORD,2:22,,2:22,2:22,,,,,,1,1,,,,1:36,,,
2020-01-21,E170,N653RW,KORD,,KLGA,2:17,,2:17,2:17,,,,,1,1,,,,,,,,
2020-01-21,E170,N653RW,KLGA,,KORD,2:55,,2:55,2:55,,,,,1,1,,,,,,,,
2020-01-28,,,KORD,,KDTW,1:28,,1:28,1:28,,,,,1,1,,,,,,,,
2020-01-28,,,KDTW,,KEWR,1:56,,1:56,1:56,,,,,1,1,,,,,,,,
2020-01-28,,,KEWR,,KRDU,1:50,,,,,,,,1,1,,,,,,,,
2020-01-28,,,KRDU,,KORD,2:20,,,,,,,,1,,,1,,,2:12,,,
2020-01-31,,,KORD,,KLGA,2:00,,,,,,,,1,,,1,,,1:12,,,
2020-02-01,,,KLGA,,KORD,2:29,,,,,,,,,,1,1,,,2:29,,,
2020-02-03,,,KORD,,KLGA,1:54,,,,,,,,1,1,,,,,,,,
2020-02-03,,,KLGA,,KORD,2:34,,,,,,,,1,1,,,,,,,,
2020-02-04,,,KORD,,KTUL,2:08,,,,,,,,1,1,,,,,,,,
2020-02-04,,,KTUL,,KIAH,1:43,,,,,,,,1,1,,,,,,,,
2020-02-05,,,KIAH,,KIND,1:56,,,,,,,,,,1,1,,,1:56,,,
2020-02-05,,,KIND,,KORD,1:07,,,,,,,,1,1,,,,,,,,
2020-02-05,,,KORD,,KLGA,2:17,,,,,,,,1,,,1,,,1:19,,,
2020-02-06,,,KLGA,,KORD,3:16,,,,,,,,,,1,1,,,3:16,,,
2020-02-06,,,KORD,,KBOS,3:17,,,,,,,,1,,,1,,,0:47,,,
2020-02-06,,,KBOS,,KPIT,1:56,,,,,,,,,,1,1,,,1:56,,,
2020-02-07,,,KPIT,,KBOS,1:44,,,,,,,,,,1,1,,,1:44,,,
2020-02-07,,,KBOS,,KDCA,2:09,,,,,,,,1,1,,,,,,,,
2020-02-11,,,KORD,,KLGA,2:01,,,,,,,,1,,,1,,,1:57,,,
2020-02-11,,,KORD,,KORD,0:49,,,,,,,,1,1,,,,,,,,
2020-02-12,,,KLGA,,KORD,2:51,,,,,,,,,,1,1,,,2:51,,,
2020-02-12,,,KORD,,KLGA,2:35,,,,,,,,1,,,1,,,1:30,,,
2020-02-13,,,KLGA,,KORD,2:48,,,,,,,,,,1,1,,,2:48,,,
2020-02-18,,,KORD,,KBOS,2:19,,,,,,,,,1,1,,,,0:34,,,
2020-02-18,,,KBOS,,KEWR,1:11,,,,,,,,1,1,,,,,,,,
2020-02-18,,,KEWR,,KBOS,1:01,,,,,,,,1,1,,,,,,,,
2020-02-19,,,KBOS,,KJFK,1:22,,,,,,,,1,1,,,,,,,,
2020-02-19,,,KJFK,,KRIC,1:42,,,,,,,,1,1,,,,,,,,
2020-02-19,,,KRIC,,KJFK,1:38,,,,,,,,1,,,1,,,1:32,,,
2020-02-20,,,KJFK,,KORD,2:42,,,,,,,,,,1,1,,,2:42,,,
2020-02-20,,,KORD,,KRDU,1:47,,,,,,,,1,1,,,,,,,,
2020-02-20,,,KRDU,,KORD,2:49,,,,,,,,1,,,1,,,1:31,,,
2020-02-24,,,KORD,,KRDU,1:49,,,,,,,,1,1,,,,,,,,
2020-02-24,,,KRDU,,KORD,2:19,,,,,,,,1,,,1,,,0:51,,,
2020-02-25,,,KORD,,KRDU,1:56,,,,,,,,1,1,,,,,,,,
2020-02-25,,,KRDU,,KORD,2:18,,,,,,,,1,,,1,,,0:47,,,
2020-02-28,,,KORD,,KRDU,1:45,,,,,,,,1,1,,,,,,,,
2020-02-28,,,KRDU,,KORD,2:50,,,,,,,,1,,,1,,,1:19,,,
2020-03-04,,,KORD,,KRDU,1:48,,,,,,,,1,1,,,,,,,,
2020-03-04,,,KRDU,,KEWR,1:32,,,,,,,,1,1,,,,,,,,
2020-03-04,,,KEWR,,KCVG,2:35,,,,,,,,1,,,1,,,1:25,,,
2020-03-05,,,KCVG,,KORD,1:22,,,,,,,,,,1,1,,,1:22,,,
2020-03-09,,,KORD,,KDCA,1:57,,,,,,,,1,1,,,,,,,,
2020-03-09,,,KDCA,,KEWR,1:19,,,,,,,,1,1,,,,,,,,
2020-03-09,,,KEWR,,KRDU,1:32,,,,,,,,1,1,,,,,,,,
2020-03-09,,,KRDU,,KORD,2:52,,,,,,,,1,,,1,,,0:03,,,
2020-03-12,,,KORD,,KRDU,1:53,,,,,,,,1,1,,,,,,,,
2020-03-12,,,KRDU,,KEWR,1:40,,,,,,,,1,1,,,,,,,,
2020-03-12,,,KEWR,,KDTW,2:00,,,,,,,,1,1,,,,,,,,
2020-03-12,,,KDTW,,KORD,1:12,,,,,,,,,,1,1,,,1:12,,,
2020-03-13,,,KORD,,KEYW,3:05,,,,,,,,1,1,,,,,,,,
2020-03-13,,,KEYW,,KEWR,3:25,,,,,,,,1,1,,,,,,,,
2020-03-17,,,KORD,,KMSP,1:23,,,,,,,,1,1,,,,,,,,
2020-03-17,,,KMSP,,KORD,1:13,,,,,,,,1,1,,,,,,,,
2020-03-18,,,KORD,,KDTW,1:03,,,,,,,,,1,1,,,,0:47,,,
2020-03-18,,,KDTW,,KEWR,1:30,,,,,,,,1,1,,,,,,,,
2020-03-18,,,KEWR,,KMSP,3:00,,,,,,,,1,1,,,,,,,,
2020-03-20,,,KORD,,KDCA,1:36,,,,,,,,1,1,,,,,,,,
2020-03-20,,,KDCA,,KEWR,1:22,,,,,,,,1,1,,,,,,,,
2020-03-20,,,KEWR,,KRDU,1:40,,,,,,,,1,1,,,,,,,,
2020-03-20,,,KRDU,,KORD,2:22,,,,,,,,1,1,,,,,,,,
2020-03-23,,,KORD,,KDTW,1:07,,,,,,,,1,1,,,,,,,,
2020-03-23,,,KDTW,,KEWR,1:31,,,,,,,,1,1,,,,,,,,
2020-03-23,,,KEWR,,KRDU,1:58,,,,,,,,1,1,,,,,,,,
2020-03-23,,,KRDU,,KORD,2:28,,,,,,,,1,1,,,,,,,,
2020-04-07,,,KORD,,KEYW,2:42,,,,,,,,1,1,,,,,,,,
2020-04-07,,,KEYW,,KMIA,0:40,,,,,,,,1,1,,,,,,,,
2020-04-08,,,KIAD,,KPWM,1:34,,,,,,,,1,1,,,,,,,,
2020-04-08,,,KPWM,,KORD,2:38,,,,,,,,1,1,,,,,,,,
2020-04-10,,,KIAD,,KPWM,1:31,,,,,,,,1,1,,,,,,,,
2020-04-10,,,KPWM,,KORD,2:20,,,,,,,,1,1,,,,,,,,
2020-04-13,,,KIAD,,KPWM,1:22,,,,,,,,1,1,,,,,,,,
2020-04-13,,,KPWM,,KORD,2:39,,,,,,,,1,1,,,,,,,,
2020-05-02,,,KIAH,,KMAF,1:23,,,,,,,,1,1,,,,,,,,
2020-05-02,,,KMAF,,KDEN,1:42,,,,,,,,1,1,,,,,,,,
2020-05-04,,,KIAH,,KATL,1:56,,,,,,,,1,,,1,,,1:22,,,
2020-05-04,,,KATL,,KORD,1:52,,,,,,,,,,1,1,,,1:52,,,
2020-05-13,,,KRIC,,KIAD,0:40,,,,,,,,1,1,,,,,,,,
2020-05-17,,,KORD,,KRIC,2:06,,,,,,,,1,1,,,,,,,,
2020-05-17,,,KRIC,,KORD,2:40,,,,,,,,1,1,,,,,,,,
2020-05-27,,,KORD,,KCMH,1:08,,,,,,,,1,1,,,,,,,,
2020-06-02,,,KRDU,,KEWR,1:23,,,,,,,,1,1,,,,,,,,
2020-06-02,,,KEWR,,KDFW,3:20,,,,,,,,1,1,,,,,,,,
2020-06-03,,,KORD,,KLGA,1:58,,,,,,,,1,1,,,,,,,,
2020-06-03,,,KLGA,,KORD,2:29,,,,,,,,1,1,,,,,,,,
2020-06-07,,,KORD,,KRSW,2:46,,,,,,,,1,1,,,,,,,,
2020-06-07,,,KRSW,,KEYW,0:46,,,,,,,,1,1,,,,,,,,
2020-06-08,,,KEYW,,KRSW,1:15,,,,,,,,1,1,,,,,,,,
2020-06-08,,,KRSW,,KORD,2:54,,,,,,,,1,1,,,,,,,,
2020-06-12,,,KORD,,KPWM,2:10,,,,,,,,1,1,,,,,,,,
2020-06-12,,,KPWM,,KORD,2:46,,,,,,,,1,1,,,,,,,,
2020-06-13,,,KORD,,KRIC,1:56,,,,,,,,1,1,,,,,,,,
2020-06-13,,,KRIC,,KORD,2:04,,,,,,,,1,1,,,,,,,,
2020-06-16,,,KORD,,KPWM,2:18,,,,,,,,1,1,,,,,,,,
2020-06-16,,,KPWM,,KORD,2:27,,,,,,,,1,1,,,,,,,,
2020-06-19,,,KSTL,,KEWR,2:30,,,,,,,,1,1,,,,,,,,
2020-06-19,,,KEWR,,KRIC,1:12,,,,,,,,1,1,,,,,,,,
2020-06-21,,,KSDF,,KIAD,1:28,,,,,,,,1,1,,,,,,,,
2020-06-21,,,KIAD,,KBOS,1:35,,,,,,,,1,1,,,,,,,,
2020-06-22,,,KBOS,,KEWR,1:06,,,,,,,,1,1,,,,,,,,
2020-06-22,,,KEWR,,KSTL,2:20,,,,,,,,1,1,,,,,,,,
2020-06-28,,,KSDF,,KIAD,1:26,,,,,,,,1,1,,,,,,,,
2020-06-28,,,KIAD,,KBOS,1:46,,,,,,,,1,1,,,,,,,,
2020-06-29,,,KBOS,,KEWR,1:08,,,,,,,,1,1,,,,,,,,
2020-06-29,,,KEWR,,KSTL,2:26,,,,,,,,1,1,,,,,,,,
2020-06-30,,,KORD,,KBOS,2:39,,,,,,,,1,1,,,,,,,,
2020-06-30,,,KBOS,,KEWR,1:08,,,,,,,,1,1,,,,,,,,
2020-06-30,,,KEWR,,KIAD,1:13,,,,,,,,1,1,,,,,,,,
2020-07-06,,,KORD,,KCLT,1:56,,,,,,,,1,1,,,,,,,,
2020-07-06,,,KCLT,,KORD,1:56,,,,,,,,1,1,,,,,,,,
2020-07-07,,,KORD,,KMSP,1:31,,,,,,,,1,1,,,,,,,,
2020-07-07,,,KMSP,,KORD,1:22,,,,,,,,1,1,,,,,,,,
2020-07-08,,,KXNA,,KMIA,2:47,,,,,,,,,1,1,,,,0:45,,,
2020-07-08,,,KMIA,,KEYW,0:47,,,,,,,,1,1,,,,,,,,
2020-07-09,,,KEYW,,KMIA,0:48,,,,,,,,1,1,,,,,,,,
2020-07-09,,,KMIA,,KIND,2:38,,,,,,,,1,1,,,,,,,,
2020-07-19,,,KORD,,KPHL,2:02,,,,,,,,1,1,,,,,,,,
2020-07-19,,,KPHL,,KORD,2:47,,,,,,,,1,1,,,,,,,,
2020-07-19,,,KORD,,KBUF,1:23,,,,,,,,1,1,,,,,,,,
2020-07-20,,,KBUF,,KEWR,1:13,,,,,,,,1,1,,,,,,,,
2020-07-20,,,KEWR,,KCLE,1:23,,,,,,,,1,1,,,,,,,,
2020-07-20,,,KCLE,,KORD,1:26,,,,,,,,1,1,,,,,,,,
2020-07-26,,,KORD,,KRDU,1:56,,,,,,,,1,1,,,,,,,,
2020-07-26,,,KRDU,,KEWR,1:29,,,,,,,,1,1,,,,,,,,
2020-07-26,,,KEWR,,KCLT,1:38,,,,,,,,1,1,,,,,,,,
2020-07-27,,,KCLT,,KEWR,1:38,,,,,,,,1,1,,,,,,,,
2020-07-28,,,KORD,,KMSP,1:17,,,,,,,,1,1,,,,,,,,
2020-07-28,,,KMSP,,KORD,1:23,,,,,,,,1,1,,,,,,,,
2020-07-29,,,KDSM,,KORD,1:22,,,,,,,,1,1,,,,,,,,
2020-07-29,,,KORD,,KIAD,1:45,,,,,,,,1,1,,,,,,,,
2020-07-29,,,KIAD,,KORD,1:54,,,,,,,,1,1,,,,,,,,
2020-07-30,,,KLGA,,KCLT,1:58,,,,,,,,1,1,,,,,,,,
2020-07-31,,,KCLT,,KLGA,1:36,,,,,,,,1,1,,,,,,,,
2020-07-31,,,KLGA,,KRIC,1:25,,,,,,,,1,1,,,,,,,,
2020-07-31,,,KRIC,,KDTW,1:41,,,,,,,,1,1,,,,,,,,
2020-08-03,,,KORD,,KPVD,2:06,,,,,,,,1,1,,,,,,,,
2020-08-03,,,KPVD,,KORD,2:35,,,,,,,,1,1,,,,,,,,
2020-08-04,,,KORD,,KPVD,2:15,,,,,,,,1,1,,,,,,,,
2020-08-04,,,KPVD,,KORD,2:44,,,,,,,,1,1,,,,,,,,
2020-08-07,,,KEWR,,KIAD,1:10,,,,,,,,1,1,,,,,,,,
2020-08-07,,,KIAD,,KORD,1:47,,,,,,,,1,1,,,,,,,,
2020-08-10,,,KORD,,KELP,3:13,,,,,,,,1,1,,,,,,,,
2020-08-10,,,KELP,,KORD,3:23,,,,,,,,1,1,,,,,,,,
2020-08-11,,,KEWR,,KIAD,0:57,,,,,,,,1,1,,,,,,,,
2020-08-11,,,KIAD,,KORD,1:52,,,,,,,,1,1,,,,,,,,
2020-08-12,,,KORD,,KCMH,1:15,,,,,,,,1,1,,,,,,,,
2020-08-12,,,KCMH,,KORD,1:15,,,,,,,,1,1,,,,,,,,
2020-08-13,,,KORD,,KMSN,1:10,,,,,,,,1,1,,,,,,,,
2020-08-13,,,KMSN,,KORD,0:52,,,,,,,,1,1,,,,,,,,
2020-08-13,,,KORD,,KDCA,1:42,,,,,,,,1,1,,,,,,,,
2020-08-13,,,KDCA,,KORD,1:50,,,,,,,,1,1,,,,,,,,
2020-08-18,,,KORD,,KCHS,2:17,,,,,,,,1,1,,,,,,,,
2020-08-18,,,KCHS,,KIAD,1:19,,,,,,,,1,1,,,,,,,,
2020-08-20,,,KORD,,KELP,2:52,,,,,,,,1,1,,,,,,,,
2020-08-20,,,KELP,,KORD,3:06,,,,,,,,1,1,,,,,,,,
2020-08-20,,,KORD,,KMSN,0:47,,,,,,,,1,1,,,,,,,,
2020-08-21,,,KMSN,,KORD,1:07,,,,,,,,1,1,,,,,,,,
2020-08-21,,,KORD,,KELP,2:55,,,,,,,,1,1,,,,,,,,
2020-08-21,,,KELP,,KORD,3:04,,,,,,,,1,1,,,,,,,,
2020-08-27,,,KCMH,,KIAD,1:16,,,,,,,,1,1,,,,,,,,
2020-08-28,,,KSAT,,KEWR,3:35,,,,,,,,1,1,,,,,,,,
2020-08-28,,,KEWR,,KDCA,1:09,,,,,,,,1,1,,,,,,,,
2020-08-29,,,KDCA,,KORD,2:50,,,,,,,,,,1,1,,,2:50,,,
2020-09-01,,,KORD,,CYYC,3:56,,,,,,,,1,1,,,,,,,,
2020-09-01,,,CYYC,,KORD,3:07,,,,,,,,1,1,,,,,,,,
2020-09-02,,,KORD,,KSAT,3:16,,,,,,,,1,1,,,,,,,,
2020-09-02,,,KSAT,,KORD,2:33,,,,,,,,1,1,,,,,,,,
2020-09-02,,,KORD,,CYYZ,1:26,,,,,,,,1,,,1,,,0:28,,,
2020-09-03,,,CYYZ,,KORD,1:36,,,,,,,,1,1,,,,,,,,
2020-09-03,,,KORD,,KSRQ,2:45,,,,,,,,1,1,,,,,,,,
2020-09-03,,,KSRQ,,KORD,3:04,,,,,,,,1,1,,,,,,,,
2020-09-07,,,KORD,,KOMA,1:31,,,,,,,,1,1,,,,,,,,
2020-09-07,,,KOMA,,KORD,1:43,,,,,,,,1,1,,,,,,,,
2020-09-07,,,KORD,,KSDF,1:25,,,,,,,,1,1,,,,,,,,
2020-09-07,,,KSDF,,KORD,1:47,,,,,,,,1,,,1,,,0:03,,,
2020-09-10,,,KORD,,KSDF,1:11,,,,,,,,1,1,,,,,,,,
2020-09-10,,,KSDF,,KORD,1:25,,,,,,,,1,1,,,,,,,,
2020-09-11,,,KORD,,KTVC,1:09,,,,,,,,,,1,1,,,1:09,,,
2020-09-11,,,KTVC,,KORD,1:17,,,,,,,,1,1,,,,,,,,
2020-09-11,,,KORD,,KSRQ,2:37,,,,,,,,1,1,,,,,,,,
2020-09-11,,,KSRQ,,KORD,2:44,,,,,,,,1,1,,,,,,,,
2020-09-22,,,KORD,,KAUS,2:47,,,,,,,,,,,,,,,,,
2020-09-22,,,KSAT,,KAUS,0:33,,,,,,,,,,,,,,,,,
2020-09-22,,,KAUS,,KORD,2:21,,,,,,,,,,,,,,,,,
2020-09-23,,,KORD,,KROC,1:38,,,,,,,,1,1,,,,,,,,
2020-09-23,,,KROC,,KORD,1:50,,,,,,,,1,1,,,,,,,,
2020-09-25,,,KORD,,KSLC,3:25,,,,,,,,1,1,,,,,,,,
2020-09-25,,,KSLC,,KORD,2:52,,,,,,,,1,1,,,,,,,,
2020-09-28,,,KORD,,KPHL,1:55,,,,,,,,1,1,,,,,,,,
2020-09-28,,,KPHL,,KORD,2:00,,,,,,,,1,1,,,,,,,,
2020-09-28,,,KORD,,KCHS,2:24,,,,,,,,1,1,,,,,,,,
2020-09-29,,,KCHS,,KORD,1:51,,,,,,,,1,1,,,,,,,,
2020-09-29,,,KORD,,KIND,0:52,,,,,,,,1,1,,,,,,,,
2020-09-29,,,KIND,,KORD,1:08,,,,,,,,1,1,,,,,,,,
2020-09-30,,,KORD,,KRAP,2:56,,,,,,,,1,1,,,,,,,,
2020-09-30,,,KRAP,,KORD,1:51,,,,,,,,1,1,,,,,,,,
2020-09-30,,,KORD,,KGRR,0:57,,,,,,,,1,,,1,,,0:35,,,
2020-10-01,,,KGRR,,KORD,0:49,,,,,,,,1,1,,,,,,,,
2020-10-01,,,KORD,,KPWM,2:16,,,,,,,,1,1,,,,,,,,
2020-10-01,,,KPWM,,KORD,2:38,,,,,,,,1,,,1,,,0:01,,,
